sep=;
Timestamp [us];Power measure [W]
12549101.000000;146.0940
12554472.000000;146.0940
12559830.000000;146.0940
12565260.000000;146.0940
12570611.000000;146.0940
12575980.000000;146.0940
12581390.000000;146.0940
12586882.000000;146.0940
12592223.000000;146.0940
12597568.000000;146.0940
12602913.000000;146.0940
12608260.000000;146.0940
12613584.000000;146.0940
12618973.000000;146.0940
12624335.000000;146.0940
12629935.000000;146.3150
12635405.000000;146.3150
12640758.000000;146.3150
12646155.000000;146.3150
12651518.000000;146.3150
12656939.000000;146.3150
12662295.000000;146.3150
12667663.000000;146.3150
12673220.000000;146.3150
12678532.000000;146.3150
12683908.000000;146.3150
12689298.000000;146.3150
12694671.000000;146.3150
12700161.000000;146.3150
12705512.000000;146.3150
12710853.000000;146.3150
12716193.000000;146.3150
12721530.000000;146.3150
12727284.000000;146.3150
12732601.000000;146.4000
12737952.000000;146.4000
12743332.000000;146.4000
12748914.000000;146.4000
12754254.000000;146.4000
12759597.000000;146.4000
12764925.000000;146.4000
12770485.000000;146.4000
12775879.000000;146.4000
12781295.000000;146.4000
12791613.000000;146.4000
12800185.000000;146.4000
12806365.000000;146.4000
12811771.000000;146.4000
12817121.000000;146.4000
12822645.000000;146.4000
12828003.000000;146.4000
12833331.000000;146.4000
12838669.000000;146.4620
12844269.000000;146.4620
12849611.000000;146.4620
12854956.000000;146.4620
12860442.000000;146.4620
12865850.000000;146.4620
12871273.000000;146.4620
12876738.000000;146.4620
12882091.000000;146.4620
12887473.000000;146.4620
12893175.000000;146.4620
12898519.000000;146.4620
12903872.000000;146.4620
12909349.000000;146.4620
12914702.000000;146.4620
12920100.000000;146.4620
12925445.000000;146.4620
12931153.000000;146.4620
12936559.000000;146.4620
12942744.000000;145.7460
12948958.000000;145.7460
12954385.000000;145.7460
12959728.000000;145.7460
12965249.000000;145.7460
12970748.000000;145.7460
12976114.000000;145.7460
12981500.000000;145.7460
12986902.000000;145.7460
12992224.000000;145.7460
12997833.000000;145.7460
13003166.000000;145.7460
13008523.000000;145.7460
13013998.000000;145.7460
13019364.000000;145.7460
13024969.000000;145.7460
13030344.000000;145.7460
13035734.000000;145.7460
13041382.000000;145.7460
13046972.000000;145.6790
13052394.000000;145.6790
13057950.000000;145.6790
13063356.000000;145.6790
13068779.000000;145.6790
13074441.000000;145.6790
13079806.000000;145.6790
13085216.000000;145.6790
13090819.000000;145.6790
13096350.000000;145.6790
13101837.000000;145.6790
13107267.000000;145.6790
13113283.000000;145.6790
13118654.000000;145.6790
13124046.000000;145.6790
13129459.000000;145.6790
13134889.000000;145.6790
13140511.000000;145.6790
13146170.000000;145.6790
13151759.000000;145.9170
13157177.000000;145.9170
13162580.000000;145.9170
13167953.000000;145.9170
13173655.000000;145.9170
13179178.000000;145.9170
13184576.000000;145.9170
13190176.000000;145.9170
13195545.000000;145.9170
13200867.000000;145.9170
13206265.000000;145.9170
13211701.000000;145.9170
13217308.000000;145.9170
13222873.000000;145.9170
13228274.000000;145.9170
13233656.000000;145.9170
13239038.000000;145.9170
13244460.000000;145.9170
13250196.000000;145.8290
13255577.000000;145.8290
13260973.000000;145.8290
13266372.000000;145.8290
13271818.000000;145.8290
13277227.000000;145.8290
13282975.000000;145.8290
13288332.000000;145.8290
13293698.000000;145.8290
13299037.000000;145.8290
13304490.000000;145.8290
13309956.000000;145.8290
13315310.000000;145.8290
13320685.000000;145.8290
13326285.000000;145.8290
13331655.000000;145.8290
13336992.000000;145.8290
13342363.000000;145.8290
13347809.000000;145.8290
13353188.000000;146.3550
13358560.000000;146.3550
13363978.000000;146.3550
13369496.000000;146.3550
13374874.000000;146.3550
13380216.000000;146.3550
13385539.000000;146.3550
13390887.000000;146.3550
13396399.000000;146.3550
13401771.000000;146.3550
13407067.000000;146.3550
13412525.000000;146.3550
13417872.000000;146.3550
13423277.000000;146.3550
13428612.000000;146.3550
13434064.000000;146.3550
13439459.000000;146.3550
13444998.000000;146.3550
13450358.000000;146.3550
13455708.000000;146.3550
13461128.000000;145.0820
13466606.000000;145.0820
13471999.000000;145.0820
13477350.000000;145.0820
13482867.000000;145.0820
13488248.000000;145.0820
13493639.000000;145.0820
13499002.000000;145.0820
13504459.000000;145.0820
13509850.000000;145.0820
13515406.000000;145.0820
13520752.000000;145.0820
13526137.000000;145.0820
13531483.000000;145.0820
13536894.000000;145.0820
13542738.000000;145.0820
13549660.000000;145.0820
13555341.000000;145.0820
13561183.000000;144.1700
13566920.000000;144.1700
13573126.000000;144.1700
13578979.000000;144.1700
13584748.000000;144.1700
13590478.000000;144.1700
13596147.000000;144.1700
13601803.000000;144.1700
13607576.000000;144.1700
13613544.000000;144.1700
13618825.000000;144.1700
13624128.000000;144.1700
13629602.000000;144.1700
13635269.000000;144.1700
13640598.000000;144.1700
13645887.000000;144.1700
13651552.000000;144.1700
13657102.000000;144.1700
13662378.000000;144.1700
13667639.000000;133.9540
13672881.000000;133.9540
13678534.000000;133.9540
13685209.000000;133.9540
13691223.000000;133.9540
13696897.000000;133.9540
13702502.000000;133.9540
13707796.000000;133.9540
13713065.000000;133.9540
13718440.000000;133.9540
13723715.000000;133.9540
13729305.000000;133.9540
13735109.000000;133.9540
13740876.000000;133.9540
13746174.000000;133.9540
13752048.000000;133.9540
13757310.000000;133.9540
13762962.000000;133.9540
13768268.000000;123.6570
13773714.000000;123.6570
13778984.000000;123.6570
13785550.000000;123.6570
13790835.000000;123.6570
13796652.000000;123.6570
13801947.000000;123.6570
13807599.000000;123.6570
13812847.000000;123.6570
13818357.000000;123.6570
13823617.000000;123.6570
13828874.000000;123.6570
13838751.000000;123.6570
13845245.000000;123.6570
13850536.000000;123.6570
13855840.000000;123.6570
13861127.000000;123.6570
13866412.000000;123.6570
13871865.000000;113.3760
13877295.000000;113.3760
13882575.000000;113.3760
13888037.000000;113.3760
13893309.000000;113.3760
13898928.000000;113.3760
13904214.000000;113.3760
13909679.000000;113.3760
13915388.000000;113.3760
13921217.000000;113.3760
13926490.000000;113.3760
13931761.000000;113.3760
13937057.000000;113.3760
13942363.000000;113.3760
13947932.000000;113.3760
13953190.000000;113.3760
13958848.000000;113.3760
13964585.000000;113.3760
13970371.000000;113.3760
13975617.000000;103.8210
13981261.000000;103.8210
13986544.000000;103.8210
13991819.000000;103.8210
13997138.000000;103.8210
14002672.000000;103.8210
14008345.000000;103.8210
14014065.000000;103.8210
14019354.000000;103.8210
14024627.000000;103.8210
14030170.000000;103.8210
14035447.000000;103.8210
14041188.000000;103.8210
14046839.000000;103.8210
14052541.000000;103.8210
14058304.000000;103.8210
14063925.000000;103.8210
14069242.000000;103.8210
14074559.000000;103.8210
14079877.000000;94.3880
14085369.000000;94.3880
14090672.000000;94.3880
14096358.000000;94.3880
14102293.000000;94.3880
14107572.000000;94.3880
14113349.000000;94.3880
14118956.000000;94.3880
14124216.000000;94.3880
14129882.000000;94.3880
14135165.000000;94.3880
14140823.000000;94.3880
14146133.000000;94.3880
14165613.000000;94.3880
