sep=;
Timestamp [us];Power measure [W]
13970707.000000;95.6470
13976373.000000;95.6470
13983408.000000;95.6470
13989045.000000;95.6470
13997420.000000;95.6470
14003116.000000;95.6470
14008832.000000;95.6470
14014553.000000;95.6470
14021430.000000;95.6470
14028236.000000;95.6470
14057366.000000;85.4410
